Sku	Descrição	Sessão	Sub Sessão	Marca	Fabricante	NCM	Ean13	Peso	Peso com embalagem	Comprimento	Largura	Altura	Foto	Preço	Preço Promocional	Possuí estoque
20373	BRONZINA BIELA 0,25 BESTA 2.7 / GS 3.0 - FRONTIER	Auto Peças	Bronzinas	Bronzinas	Kia Motors		7908304854271	285		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20373.jpg	46,69	46,69	N
20376	BRONZINA BIELA STD K3600/K3500 - FRONTIER	Auto Peças	Bronzinas	Bronzinas	Kia Motors		7908304855858	305		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20376.jpg	12,34	12,34	N
20377	BRONZINA BIELA 0,25 K3600/K3500 - FRONTIER	Auto Peças	Bronzinas	Bronzinas	Kia Motors	84833029	7908304854288	315		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20377.jpg	10,18	10,18	S
20382	BRONZINA MANCAL STD B2500 - FRONTIER	Auto Peças	Bronzinas	Bronzinas	Mazda	84833029	7908304857746	360		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20382.jpg	14,95	14,95	S
20393	PISTAO STD C/ PINO (JG) CIVIC 1.6 16V 96/00 SOHC D16Y7 MEDIDA 75x1,0x1,2x2,8 (EMBAL. 12 JGS) - FRONTIER	Auto Peças	Pistões	Pistões	Honda		7908304865604	1300		9.00	18	18	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20393.jpg	130,72	130,72	N
20410	PISTAO STD C/ PINO (JG) L200 TD 2.5 97/... MOTOR; 4D56T CANALETA ACO / CABECA MICKEY MED; 91 1X2 5K*2K*4 0 (EMBAL. 4 JGS) - FRONTIER	Auto Peças	Pistões	Pistões	Mitsubishi		7908304865628	4100		13.50	22	22	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20410.jpg	581,62	581,62	N
20422	JUNTA HOMOCINETICA LADO RODA GOL 1.0 G5 08/... / VOYAGE 1.0 09/... / FOX 1.0 08/... MEDIDA: 22 X 22 X 51 X 80 (EMBAL. 10 PCS) - AUTOTEC	Auto Peças	Juntas Homocinéticas	Juntas Homocinéticas	Volkswagen			1600		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20422.jpg	96,78	96,78	N
20425	PISTAO STD C/ PINO (JG) BANDEIRANTE 3.7 DIESEL 14B MED; 102X2.5K*2.0X4.0 (EMBAL. 6 JGS) - FRONTIER	Auto Peças	Pistões	Pistões	Toyota		7908304865635	4800		13.50	22	22	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20425.jpg	368,94	368,94	N
20426	PISTAO STD C/ PINO (JG) HILUX 3.0 DIESEL ASPIRADA 5L 01/04 C/CANALETA DE ACO MED; 99.5X2.0K*1.5X4.0 (EMBAL. 4 JGS) - FRONTIER	Auto Peças	Pistões	Pistões	Toyota			4300		13.50	22	22	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20426.jpg	543,34	543,34	N
20429	PISTAO STD C/ PINO (JG) HILUX 2.8 DIESEL 3L 92/01 (C/CANALETA ACO) MEDIDA 96,0X2,0KX2,0X4,0 (EMBAL. 4 JGS) - FRONTIER	Auto Peças	Pistões	Pistões	Toyota		7908304865666	3900		13.50	22	22	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20429.jpg	480,35	480,35	N
20435	PISTAO STD C/ PINO (JG) COROLLA 1.8 16V DOHC 02/... 1ZZFE MEDIDA 79,0X1,2X1,2x3,0 (EMBAL. 12 JGS) - FRONTIER	Auto Peças	Pistões	Pistões	Toyota		7908304865680	1700		9.00	18	18	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20435.jpg	168,39	168,39	N
20436	PISTAO STD C/ PINO (JG) H100 2.6 DIESEL 98/04 D4BB / H1 2.6 DIESEL 00/06 D4BB MED. 91,1 X 2,0 X 2,0 X 3,0 (EMBAL. 4 JGS) - FRONTIER	Auto Peças	Pistões	Pistões	Hyundai		7908304865697	3880		13.50	22	22	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20436.jpg	336,14	336,14	N
20456	PISTAO STD C/ PINO (JG) SEPHIA 1.6 8V 95/... B5 MED 78X1.5X1.5X4.0 - FRONTIER	Auto Peças	Pistões	Pistões	Kia Motors		7908304815296	1675		18.00	18	9	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20456.jpg	58,3	58,3	N
20469	PISTAO STD C/ PINO (JG) SPRINTER 2.5 MOTOR; MAXION HST 2.5A MED; 90.4X3DKX2.5X3.0 (EMBAL. 4 JGS) - FRONTIER	Auto Peças	Pistões	Pistões	Mercedes Benz		7908304865734	4800		13.50	22	22	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20469.jpg	380,14	380,14	N
20484	PISTAO 0,50 C/ PINO (JG) L200 TD 2.5 97/... MOTOR; 4D56T CABECA MICKEY MED; 91 6X2 5K*2K*4 0 (EMBAL. 4 JGS) - FRONTIER	Auto Peças	Pistões	Pistões	Mitsubishi			3680		13.50	22	22	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20484.jpg	322,28	322,28	N
20552	ALTERNADOR 70A CIVIC 1.7 01/... (1 SAIDA / SIST. DENSO) - AUTOTEC	Auto Peças	Alternadores	AUTOTEC	Honda	85115010	7908304875801	4580	4580	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20552.jpg	816,66	816,66	S
20553	ALTERNADOR (S/BOMBA DE VACUO) SPRINTER 311/ 411/ 413/ 416/ 616 CDI 2.2 16V C/ POLIA DE ENGATE 00/... (150A) - DRIVETEC	Auto Peças	Alternadores	DRIVETEC	Mercedes Benz	85115010	7908304817177	5400	5400	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20553.jpg	906,3	906,3	S
20555	SEMI EIXO COMPLETO LE SCENIC 1.6 E 2.0 16V/ 2.0 8V 99/... S/ ABS (23X660) (EMBAL. 4 PCS) - AUTOTEC	Auto Peças	Semi Eixos	Semi Eixos	Renault		6972008286424	4800		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20555.jpg	245,95	245,95	S
20556	SEMI EIXO COMPLETO LD SCENIC 1.6 E 2.0 16V/ 2.0 8V 99/... S/ ABS (23X23X780) (EMBAL. 4 PCS) - AUTOTEC	Auto Peças	Semi Eixos	Semi Eixos	Renault		6972008286431	6500		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20556.jpg	485,37	485,37	S
20558	BANDEJA INF. LD C/PIVO E C/BUCHA HR 2.5 8V/16V 05/... - DLZ	Auto Peças	Bandejas E Braços	DLZ	Hyundai	87089990	6941200082417	4000	4000	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20558.jpg	223,04	223,04	S
20559	BANDEJA INF. LE C/PIVO E C/BUCHA HR 2.5 8V/16V 05/... - DLZ	Auto Peças	Bandejas E Braços	DLZ	Hyundai	87089990	6941200082615	3600	3600	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20559.jpg	223,04	223,04	S
20560	BANDEJA SUP. LE C/PIVO E C/BUCHA PAJERO 92/99 / L200 SPORT/HPE 02/11 / L200 OUTDOOR 06/11 - DLZ	Auto Peças	Bandejas E Braços	DLZ	Mitsubishi	87089990	6941200084428	3700	3700	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20560.jpg	171,61	171,61	S
20561	BANDEJA SUP. LD C/PIVO E C/BUCHA PAJERO 92/99 /  L200 SPORT/HPE 02/11 / L200 OUTDOOR 06/11 - DLZ	Auto Peças	Bandejas E Braços	DLZ	Mitsubishi	87089990	6941200084213	3600	3600	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20561.jpg	171,61	171,61	S
20562	BRACO PITMAN HILUX 3.0 (5L) ASP 4X4 01/... / HILUX 3.0 TD (1KZTE) 4X4 01/... PICKUP - DLZ	Auto Peças	Bandejas E Braços	DLZ	Toyota	87089990	6941200086903	1243	1243	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20562.jpg	82,02	82,02	S
20565	TRANSFERIDO PARA 920565 - BOMBA DE VACUO ALTERNADOR L200 4X4 HPE 01/.... N? ORIG. MD618922 (EMB. 12 PCS) - DRIVETEC	Auto Peças	Bombas De Vácuo	Bombas De Vácuo			7908304820245	860		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20565.jpg	307,6	307,6	N
20571	TRANSFERIDO PARA 27130 - CILINDRO MESTRE FREIO L200 SPORT / HPE / OUTDOOR 03/... / PAJERO 2.8 / GALLOPER 98/... 4FT/A AUTOMATICO MB618717 C/RESERVATORIO - NAKAMOTO	Auto Peças	Cilindros	Cilindros			7908304859009	910		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20571.jpg	293,52	293,52	N
20572	REPARO DO CILINDRO MESTRE DE FREIO (JG) L200 4X4 HPE 03/.... / L200 OUTDOOR MAR-06/ABR-10 - DRIVETEC	Auto Peças	Diversos	Diversos	Mitsubishi		7908304859634	20		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20572.jpg	44,45	44,45	N
20577	RELE MOTOR PARTIDA L200 4X4 HPE 03/.... N? ORIG. MB629080 - DRIVETEC	Auto Peças	Diversos	DRIVETEC	Mitsubishi	87089990	7908304830152	110	110	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20577.jpg	18,34	18,34	S
20578	EIXO PILOTO L200 4X4 GL/GLS 98/06 19 DENTES (FINO) OEM MR111946 - DRIVETEC	Auto Peças	Diversos	DRIVETEC	Mitsubishi	87085019	7908304859191	1100	1100	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20578.jpg	470,56	470,56	S
20579	ENGRENAGEM 3? VELOCIDADE L200 4X4 GLS .../00  - DRIVETEC	Auto Peças	Diversos	Diversos	Mitsubishi			573		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20579.jpg	0,01	0,01	N
20582	ENGRENAGEM 5? PEQUENA L200 4X4 GLS .../00 N? ORIG; MB886613 - DRIVETEC	Auto Peças	Diversos	Diversos	Mitsubishi		7908304859214	415		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20582.jpg	306,25	306,25	N
20584	ENGRENAGEM 5? GRANDE L200 4X4 GLS .../00 N? ORIG; MB886616 - DRIVETEC	Auto Peças	Diversos	Diversos	Mitsubishi		7908304859207	800		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20584.jpg	133,34	133,34	N
20599	TENSOR HIDRAULICO CAMRY 3.0 V6 24V DOHC 92/93 / LEXUS ES 300 3.0 V6 24V 92/93 - NAKAMOTO	Auto Peças	Tensores E Polias	Tensores E Polias			7908304859740	510		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20599.jpg	50,93	50,93	N
20601	PISTAO STD C/ PINO (JG) PAJERO FULL 3.2 16V 00/... / L200 TRITON 3.2 D 08/... C/ GALERIA DE REFRIGERACAO E CANALETA ACO MOTOR 4M41 MED. 98 5X2 38X1 5X3 (EMBAL. 6 JGS) - FRONTIER	Auto Peças	Pistões	Pistões	Mitsubishi			4300		13.50	22	22	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20601.jpg	931,32	931,32	N
20605	JUNTA HOMOCINETICA LADO RODA L200 GL/GLS 4X4 92/06 / HPE/SPORT 03/... / OUTDOOR 06/... MEDIDA: 28 X 25 X 56 X 88 5 (S/ABS) (EMBAL. 6 PCS) - AUTOTEC	Auto Peças	Juntas Homocinéticas	AUTOTEC	Mitsubishi	87089990	6972008284505	2670	2670	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20605.jpg	141,77	141,77	S
20606	TERMINAL DE DIRECAO LD TOWNER 92/98 - DLZ	Auto Peças	Terminais	DLZ	Asia Motors	87089990	6941200090580	320	320	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20606.jpg	28,22	28,22	S
20607	TERMINAL DE DIRECAO LE TOWNER 92/98 - DLZ	Auto Peças	Terminais	DLZ	Asia Motors	87089990	6941200091334	348	348	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20607.jpg	28,22	28,22	S
20608	TERMINAL DE DIRECAO LD C3 02/12 - DLZ	Auto Peças	Terminais	DLZ		87089990	6941200090078	500	500	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20608.jpg	42,36	42,36	S
20609	TERMINAL DE DIRECAO LE C3 02/12 - DLZ	Auto Peças	Terminais	DLZ		87089990	6941200090795	570	570	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20609.jpg	42,36	42,36	S
20612	TERMINAL DE DIRECAO LD/LE DUCATO / BOXER / JUMPER 02/... / DUCATO 2.3 16V MULTIJET 10/... - DLZ	Auto Peças	Terminais	DLZ	Citroen	87089990	6941200090634	621	621	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20612.jpg	32,35	32,35	S
20612	TERMINAL DE DIRECAO LD/LE DUCATO / BOXER / JUMPER 02/... / DUCATO 2.3 16V MULTIJET 10/... - DLZ	Auto Peças	Terminais	DLZ	Fiat	87089990	6941200090634	621	621	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20612.jpg	32,35	32,35	S
20612	TERMINAL DE DIRECAO LD/LE DUCATO / BOXER / JUMPER 02/... / DUCATO 2.3 16V MULTIJET 10/... - DLZ	Auto Peças	Terminais	DLZ	Peugeot	87089990	6941200090634	621	621	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20612.jpg	32,35	32,35	S
20614	TERMINAL BARRA TENSORA LD/LE UNO 92/13 / PREMIO / ELBA 91/96 / FIORINO 91/13 (ROSCA M18X1,5) - DLZ	Auto Peças	Terminais	DLZ	Fiat	87089990	6941200090610	470	470	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20614.jpg	31,83	31,83	S
20616	ARTICULACAO AXIAL IVECO DAILY 01/... - DLZ	Auto Peças	Articulacoes Axiais	DLZ		87089990	6941200080963	900	900	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20616.jpg	39,47	39,47	S
20617	TERMINAL DE DIRECAO LD ESCORT/ VERONA 97/... (CX. DIRECAO TRW) - DLZ	Auto Peças	Terminais	Terminais	Ford	87089990	6941200090207	320		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20617.jpg	23,51	23,51	S
20618	TERMINAL DE DIRECAO LE ESCORT/ VERONA 97/... (CX. DIRECAO TRW) - DLZ	Auto Peças	Terminais	Terminais	Ford		6941200090931	300		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20618.jpg	23,51	23,51	S
20619	TERMINAL DE DIRECAO LD/LE KA 96/99 / FIESTA 94/95 - DLZ	Auto Peças	Terminais	DLZ		87089990	6941200090696	333	333	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20619.jpg	25,38	25,38	S
20620	BANDEJA SUP. LD C/PIVO E C/BUCHA RANGER 4X2 98/11 - DLZ	Auto Peças	Bandejas E Braços	Bandejas E Braços	Ford	87089990	6941200084244	4020		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20620.jpg	258,62	258,62	S
20621	BANDEJA SUP. LE C/PIVO E C/BUCHA RANGER 4X2/4X4 98/11 / EXPLORER 4X4 97/98 - DLZ	Auto Peças	Bandejas E Braços	Bandejas E Braços	Ford			4000		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20621.jpg	225	225	N
20622	TERMINAL DE DIRECAO LD MONDEO 96/01 / CONTOUR 97/00 - DLZ	Auto Peças	Terminais	DLZ		87089990	6941200090412	367	367	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20622.jpg	35,04	35,04	S
20623	TERMINAL DE DIRECAO LE MONDEO 96/01 / CONTOUR 97/00 - DLZ	Auto Peças	Terminais	DLZ		87089990	6941200091167	371	371	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20623.jpg	35,04	35,04	S
20624	TERMINAL DE DIRECAO MERIVA 03/12 / MONTANA 05/11 - DLZ	Auto Peças	Terminais	DLZ		87089990	6941200091457	480	480	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20624.jpg	33,06	33,06	N
20626	TERMINAL DE DIRECAO CORSA 94/99 / CELTA 01/... /PRISMA 06/... / TIGRA 94/00 HIDR./ MEC. PINO 10 5MM COMPR. 77 5MM ROSCA M14X1 5 - DLZ	Auto Peças	Terminais	DLZ		87089990	6941200089638	320	320	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20626.jpg	28,03	28,03	S
20627	TERMINAL DE DIRECAO BESTA GS 98/05 - DLZ	Auto Peças	Terminais	DLZ	Kia Motors	87089990	6941200089492	420	420	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20627.jpg	33,76	33,76	S
20628	ARTICULACAO AXIAL BESTA GS 98/01 / BONGO K2700 97/01 / MUSSO 93/... / KORANDO 97/... - DIR. HIDRAULICA (COMP. 294MM - COPO M17X1 - HASTE M14X1,5) - DLZ	Auto Peças	Articulacoes Axiais	DLZ	Kia Motors	87089990	6941200080239	725	725	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20628.jpg	30,55	30,55	S
20628	ARTICULACAO AXIAL BESTA GS 98/01 / BONGO K2700 97/01 / MUSSO 93/... / KORANDO 97/... - DIR. HIDRAULICA (COMP. 294MM - COPO M17X1 - HASTE M14X1,5) - DLZ	Auto Peças	Articulacoes Axiais	DLZ	SSANGYONG	87089990	6941200080239	725	725	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20628.jpg	30,55	30,55	S
20629	ARTICULACAO AXIAL BESTA GS 01/05 / BONGO K2700 01/... (COMP. 275MM - COPO M18X1,5 - HASTE M14X1,5) - DLZ	Auto Peças	Articulacoes Axiais	DLZ		87089990	6941200080222	570	570	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20629.jpg	34,97	34,97	S
20630	ARTICULACAO AXIAL SPRINTER 95/... - DLZ	Auto Peças	Articulacoes Axiais	DLZ		87089990	6941200081533	880	880	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20630.jpg	33,02	33,02	S
20631	TERMINAL DE DIRECAO INT. (DIREITO) FRONTIER 98/04 - DLZ	Auto Peças	Terminais	DLZ	Nissan	87089990	6941200089881	470	470	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20631.jpg	35,33	35,33	S
20632	ARTICULACAO AXIAL 504 92/99 - DLZ	Auto Peças	Articulacoes Axiais	Articulacoes Axiais	Peugeot			525		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20632.jpg	31,54	31,54	N
20633	ARTICULACAO AXIAL DUCATO 94/17 / BOXER/JUMPER 94/... ? DLZ	Auto Peças	Articulacoes Axiais	DLZ		87089990	6941200080260	1110	1110	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20633.jpg	36,59	36,59	S
20634	TERMINAL DE DIRECAO LD COROLLA 03/08 - DLZ	Auto Peças	Terminais	DLZ	Toyota	87089990	6941200090139	650	650	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20634.jpg	37,55	37,55	S
20635	TERMINAL DE DIRECAO LE COROLLA 03/08 - DLZ	Auto Peças	Terminais	DLZ	Toyota	87089990	6941200090863	650	650	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20635.jpg	37,55	37,55	S
20637	TERMINAL DE DIRECAO EXT. (ESQUERDO) FRONTIER 98/04 - DLZ	Auto Peças	Terminais	DLZ	Nissan	87089990	6941200089744	462	462	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20637.jpg	40,72	40,72	S
20638	BANDEJA LD C/PIVO E C/BUCHA PUNTO 06/... / LINEA 09/... - DLZ	Auto Peças	Bandejas E Braços	DLZ	Fiat	87089990	6941200083117	3700	3700	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20638.jpg	201,29	201,29	N
20639	BANDEJA LE C/PIVO E C/BUCHA PUNTO 06/... / LINEA 09/... - DLZ	Auto Peças	Bandejas E Braços	DLZ	Fiat	87089990	6941200083797	3400	3400	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20639.jpg	201,29	201,29	S
20645	AMORTECEDOR TRAS. A GAS FIELDER 03/... - CORVEN	Auto Peças	Amortecedores	Amortecedores			7898480906416	2000		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20645.jpg	191,46	191,46	S
20656	JUNTA CABECOTE MONZA 1.6 ALC./GAS. - FRONTIER	Auto Peças	Juntas De Motor	Juntas De Motor			7908304842230	190		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20656.jpg	7,71	7,71	N
20866	COXIM SUPORTE MOTOR CLIO II 98/... / KANGOO 97/... 85NH - PHALES	Auto Peças	Coxins	Coxins			7908304816712	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20866.jpg	17,77	17,77	N
20911	ATUADOR HIDRAULICO FRONTIER 98/07 / X-TERRA 03/07 OEM 30620-6S301 (EMBAL. 20 PCS) - ROC	Auto Peças	Atuadores Hidráulicos	Atuadores Hidráulicos	Nissan	87089300	7908304817658	720		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20911.jpg	250,8	250,8	S
20928	BICO INJETOR (4) TUCSON 2.0 - KOREA	Auto Peças	Diversos		Hyundai	84099969	7908304842612	39	39	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20928.jpg	152,1	152,1	S
20929	BICO INJETOR (6) TUCSON 2.7 / SPORTAGE V6 12/... - KOREA	Auto Peças	Diversos	Diversos	Hyundai	84099969	7908304842629	38		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20929.jpg	103,48	103,48	S
20929	BICO INJETOR (6) TUCSON 2.7 / SPORTAGE V6 12/... - KOREA	Auto Peças	Diversos	Diversos	Kia Motors	84099969	7908304842629	38		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20929.jpg	103,48	103,48	S
20934	BUCHA QUADRO SUSP. TRAS. (AGREGADO TRAS.) TUCSON 2.0 05/12 / SPORTAGE 2.0 05/10 (4X2) - KOREA	Auto Peças	Borrachas	Borrachas	Hyundai		7908304842926	493		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20934.jpg	41,86	41,86	N
20934	BUCHA QUADRO SUSP. TRAS. (AGREGADO TRAS.) TUCSON 2.0 05/12 / SPORTAGE 2.0 05/10 (4X2) - KOREA	Auto Peças	Borrachas	Borrachas	Kia Motors		7908304842926	493		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20934.jpg	41,86	41,86	N
20935	BUCHA QUADRO SUSP. TRAS. (AGREGADO TRAS). TUCSON 05/... / SPORTAGE 05/10 (4X4 - 15,5MM - 68 X 67MM) - KOREA	Auto Peças	Borrachas		Hyundai	87089990	7908304842933	300		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20935.jpg	41,43	41,43	N
20935	BUCHA QUADRO SUSP. TRAS. (AGREGADO TRAS). TUCSON 05/... / SPORTAGE 05/10 (4X4 - 15,5MM - 68 X 67MM) - KOREA	Auto Peças	Borrachas		Kia Motors	87089990	7908304842933	300		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20935.jpg	41,43	41,43	N
20941	CILINDRO MESTRE EMBREAGEM TUCSON 05/... (ALUMINIO) - KOREA	Auto Peças	Cilindros			87089300	7908304843756	300	300	12.50	24	7,5	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20941.jpg	128,92	128,92	S
20945	COXIM MOTOR DIANT. CAMBIO MANUAL TUCSON 04/15 / SPORTAGE 01/10 - KOREA	Auto Peças	Borrachas	Borrachas	Hyundai			1400		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20945.jpg	124,46	124,46	N
20945	COXIM MOTOR DIANT. CAMBIO MANUAL TUCSON 04/15 / SPORTAGE 01/10 - KOREA	Auto Peças	Borrachas	Borrachas	Kia Motors			1400		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20945.jpg	124,46	124,46	N
20946	COXIM MOTOR DIANT. CAMBIO AUTOMAT. TUCSON 2.0 16V 05/12- KOREA	Auto Peças	Borrachas	Borrachas	Hyundai		7908304844340	1400		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20946.jpg	109,37	109,37	N
20951	FAROL NEBLINA LE (MILHA) TUCSON 05/12 - KOREA	Auto Peças	Diversos	Diversos	Hyundai		7908304845354	500		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20951.jpg	66,63	66,63	S
20955	GANCHO FECHADURA TAMPA TRAS. TUCSON - KOREA	Auto Peças	Fechaduras	Fechaduras		87089990	7908304845613	87		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20955.jpg	5,47	5,47	N
20960	GUIA VALVULAS ESCAPE TUCSON 2.0 - KOREA	Auto Peças	Diversos	Diversos	Hyundai	87089990	7908304845767	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20960.jpg	2,14	2,14	S
20961	JOGO JUNTAS COMPLETO TUCSON 2.0 - KOREA	Auto Peças	Diversos	Diversos	Hyundai			700		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/20961.jpg	254,8	254,8	N
